NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,CLUSTER,EQUIP,ITEM,TAGGENLINK,LINKED,EDITCODE,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,WRITEROLES,GUID,CUSTOM,DEADBAND,OID,REF1,REF2
"LW_Sub1_TXF_Sepam_VoltageV3","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.V3","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase Voltage V3 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","9530a0a2-9d61-4ca0-4dbe-21d00ecee1a9","","","0x0012d710","",""
"LW_Sub1_TXF_Sepam_VoltageV32","INT","LW_Sub1_CLX","LW_SS01_TXF.SEPAM.U32V","0.0","12000.0","0.0","12.0","kV","#.#EU","Transformer Sepam - Phase to Phase Voltage 3-2 (kV)","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Transformer Sepam","","1","","","","","","b38060c0-75f0-48d2-f7b5-7eef21ca68c9","","","0x0012d70c","",""
"LW_Sub1_TXF_SEPAM_WTDG_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.SEPAM_WTDG_t","","","","","","","Transformer 11kV Supply Sepam Watchdog Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","fde5a7aa-2c07-47a6-868f-90b50245c088","","","0x0012c920","",""
"LW_Sub1_TXF_Tank_Over_Press_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_OVER_PRESS_t","","","","","","","Transformer Overpresssure (>51kPA) Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","35228d42-346c-403d-97b7-12ab8d7c6d07","","","0x0012c990","",""
"LW_Sub1_TXF_Tank_Pressure_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.Offscale","","","","","","","Txf Tank Pressure - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","Alm_Trip","","","","","","","76f86df8-609f-450b-1e9e-555ae9a404fc","","","0x0012d0e0","",""
"LW_Sub1_TXF_Tank_Pressure_H_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.HighSP","0.0","100.0","0.0","100.0","kPa","#EU","Txf Tank Pressure - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","600","","","","","","da212b47-71c8-46d6-7cbc-f4b5ba50ca5f","","","0x0012d0c2","",""
"LW_Sub1_TXF_Tank_Pressure_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.HighAlarm","","","","","","","Txf Tank Pressure - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","Alm_Warning","","","","","","","0ff947d0-b0e2-412c-59b4-e9d4edc96653","","","0x0012d100","",""
"LW_Sub1_TXF_Tank_Pressure_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.HighHighSP","0.0","100.0","0.0","100.0","kPa","#EU","Txf Tank Pressure - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","600","","","","","","2a726123-9074-4521-a8bf-127a35197ff7","","","0x0012d0c1","",""
"LW_Sub1_TXF_Tank_Pressure_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.HighHighAlarm","","","","","","","Txf Tank Pressure - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","Alm_Trip","","","","","","","ae56113c-8c09-4202-f581-c1b791a74b78","","","0x0012d0f0","",""
"LW_Sub1_TXF_Tank_Pressure_L_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.LowSP","0.0","100.0","0.0","100.0","kPa","#EU","Txf Tank Pressure - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","600","","","","","","66531e06-b0bb-49e3-cdac-c7339db4c0d6","","","0x0012d0c3","",""
"LW_Sub1_TXF_Tank_Pressure_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.LowAlarm","","","","","","","Txf Tank Pressure - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","Alm_Warning","","","","","","","8eb54529-7271-4a42-c482-d1e7f9ab8e4c","","","0x0012d110","",""
"LW_Sub1_TXF_Tank_Pressure_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.LowLowSP","0.0","100.0","0.0","100.0","kPa","#EU","Txf Tank Pressure - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","600","","","","","","6ddd13ab-c9cb-44f7-f18a-adb56a638c67","","","0x0012d0c4","",""
"LW_Sub1_TXF_Tank_Pressure_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.LowLowAlarm","","","","","","","Txf Tank Pressure - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","Alm_Trip","","","","","","","67a299cb-a840-456f-94ab-2f8a89d308d6","","","0x0012d120","",""
"LW_Sub1_TXF_Tank_Pressure_OOS","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.OOS","","","","","","","Txf Tank Pressure - Out of Service","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","","","","","","","1c12a884-5c32-430f-fab0-f938dd9fcef2","","","0x0012d0d0","",""
"LW_Sub1_TXF_Tank_Pressure_PV","REAL","LW_Sub1_CLX","LW_SS01_TXF.PRESS.PV","0.0","100.0","0.0","100.0","kPa","#EU","Txf Tank Pressure - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Pressure","","1","","","","","","f132410e-6419-4064-45bf-a67f8ecfc51c","","","0x0012d0c0","",""
"LW_Sub1_TXF_Tank_Temp_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.Offscale","","","","","","","Txf Tank Temperature - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","Alm_Trip","","","","","","","6d6b47e5-b9bd-4af4-4e87-daffd7e8832f","","","0x0012d000","",""
"LW_Sub1_TXF_Tank_Temp_H_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.HighSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Tank Temperature - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","600","","","","","","7bcb95c4-23cb-43cc-4d8b-22e81909f5ad","","","0x0012cfe2","",""
"LW_Sub1_TXF_Tank_Temp_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.HighAlarm","","","","","","","Txf Tank Temperature - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","Alm_Warning","","","","","","","d2f984ff-2e4e-4693-6881-322d2bca4fa0","","","0x0012d020","",""
"LW_Sub1_TXF_Tank_Temp_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.HighHighSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Tank Temperature - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","600","","","","","","e96c2c3c-97a8-49ec-edba-fa63a5c14e36","","","0x0012cfe1","",""
"LW_Sub1_TXF_Tank_Temp_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.HighHighAlarm","","","","","","","Txf Tank Temperature - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","Alm_Trip","","","","","","","70163353-1087-4ee2-f3ad-398e1f77323f","","","0x0012d010","",""
"LW_Sub1_TXF_Tank_Temp_L_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.LowSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Tank Temperature - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","600","","","","","","e6b0a231-af21-42c0-b6ab-3b811af834cd","","","0x0012cfe3","",""
"LW_Sub1_TXF_Tank_Temp_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.LowAlarm","","","","","","","Txf Tank Temperature - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","Alm_Warning","","","","","","","c72ad8a8-0111-416a-82a0-23d4a66da94c","","","0x0012d030","",""
"LW_Sub1_TXF_Tank_Temp_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.LowLowSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Tank Temperature - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","600","","","","","","28953ea9-97db-4104-f498-ab4608ddd536","","","0x0012cfe4","",""
"LW_Sub1_TXF_Tank_Temp_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.LowLowAlarm","","","","","","","Txf Tank Temperature - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","Alm_Trip","","","","","","","29a166d6-bbc4-4580-00ab-5eb188a22e34","","","0x0012d040","",""
"LW_Sub1_TXF_Tank_Temp_OOS","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.OOS","","","","","","","Txf Tank Temperature - Out of Service","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","","","","","","","c666093b-8d3e-4c45-d19f-b32f0220f5be","","","0x0012cff0","",""
"LW_Sub1_TXF_Tank_Temp_PV","REAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_TEMP.PV","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Tank Temperature - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Tank Temperature","","1","","","","","","a5fd514c-5a64-4015-3990-18aacd3109cc","","","0x0012cfe0","",""
"LW_Sub1_TXF_Tank_Under_Press_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TANK_UNDER_PRESS_t","","","","","","","Transformer Underpresssure (<2kPA) Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","7fde4dd2-693b-4758-0cba-1143dd5fc09e","","","0x0012c980","",""
"LW_Sub1_TXF_TAP_COV_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.TAP_COV_t","","","","","","","Transformer Tap Changer Cover Limit Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","1cd1cfc6-deee-4585-00a3-1379de8d5cdd","","","0x0012c8f0","",""
"LW_Sub1_TXF_Wind_Temp_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.Offscale","","","","","","","Txf Winding Temperature - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","Alm_Trip","","","","","","","3ad777cc-bcb9-47b2-9296-a9697dcfd1ca","","","0x0012d070","",""
"LW_Sub1_TXF_Wind_Temp_H_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.HighSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Winding Temperature - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","600","","","","","","e0661fd1-25b1-4300-5b9e-4062a656e11a","","","0x0012d052","",""
"LW_Sub1_TXF_Wind_Temp_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.HighAlarm","","","","","","","Txf Winding Temperature - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","Alm_Warning","","","","","","","b3ddc5ca-fadd-4c57-a9bf-71dad1d51c66","","","0x0012d090","",""
"LW_Sub1_TXF_Wind_Temp_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.HighHighSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Winding Temperature - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","600","","","","","","9ddd8b0f-05b2-4d0d-76bb-9465d75ad4c3","","","0x0012d051","",""
"LW_Sub1_TXF_Wind_Temp_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.HighHighAlarm","","","","","","","Txf Winding Temperature - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","Alm_Trip","","","","","","","776eaad3-c17a-46f7-5684-dc7007645bfa","","","0x0012d080","",""
"LW_Sub1_TXF_Wind_Temp_L_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.LowSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Winding Temperature - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","600","","","","","","589add6b-2fe6-41ed-1992-ed1d79fd4525","","","0x0012d053","",""
"LW_Sub1_TXF_Wind_Temp_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.LowAlarm","","","","","","","Txf Winding Temperature - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","Alm_Warning","","","","","","","e198e017-91a8-4ee8-80b3-b30f81d78e89","","","0x0012d0a0","",""
"LW_Sub1_TXF_Wind_Temp_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.LowLowSP","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Winding Temperature - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","600","","","","","","6750338b-6b57-474b-73a3-a257963520cd","","","0x0012d054","",""
"LW_Sub1_TXF_Wind_Temp_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.LowLowAlarm","","","","","","","Txf Winding Temperature - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","Alm_Trip","","","","","","","14b5d296-b916-493a-27a3-cbc6dc342514","","","0x0012d0b0","",""
"LW_Sub1_TXF_Wind_Temp_OOS","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.OOS","","","","","","","Txf Winding Temperature - Out of Service","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","","","","","","","4776acbe-f9d6-4aa7-54bf-8bf3998c3ab9","","","0x0012d060","",""
"LW_Sub1_TXF_Wind_Temp_PV","REAL","LW_Sub1_CLX","LW_SS01_TXF.WIND_TEMP.PV","0.0","200.0","0.0","200.0","^0xb0C","#.##EU","Txf Winding Temperature - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Winding Temperature","","1","","","","","","0cc51c45-74ae-4d73-f580-ab74a34be9bd","","","0x0012d050","",""
"LW_Sub1_UFES_BLKD_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.UFES.BLKD_t","","","","","","","Transformer UFES Blocked Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","476b059f-a114-4b74-6da8-5ad0c7970df6","","","0x0012c870","",""
"LW_Sub1_UFES_RDY_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.UFES.RDY_t","","","","","","","Transformer UFES Ready Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","299a27b4-2771-4a83-eaa6-8bb6c4c82044","","","0x0012c860","",""
"LW_Sub1_UFES_TRP_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.UFES.TRP_t","","","","","","","Transformer UFES Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","2640840f-0679-4093-369f-2ae5a7451b40","","","0x0012c880","",""
"LW_Sub1_WarnOK","DIGITAL","LW_Sub1_CLX","WarnOK","","","","","","","Warnings Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","8a1a7933-15c0-4ba5-0c91-6bf92c140dd4","","","0x0012c660","",""
